1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 0.998, 0.995, 0.983, 0.947, 0.788, 0.467, 0.268, 0.163, 0.088, 0.04, 0.022, 0.01, 0.004, 0.001, 0
1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.999, 0.997, 0.994, 0.989, 0.945, 0.835, 0.526, 0.246, 0.121, 0.058, 0.034, 0.013, 0.003, 0.004, 0, 0, 0
1, 1, 0.999, 0.999, 0.998, 0.996, 0.998, 0.998, 0.994, 0.991, 0.98, 0.959, 0.845, 0.63, 0.249, 0.103, 0.053, 0.014, 0.001, 0.004, 0, 0.001, 0, 0, 0
0.99, 0.991, 0.982, 0.986, 0.977, 0.982, 0.986, 0.963, 0.962, 0.94, 0.881, 0.852, 0.666, 0.261, 0.103, 0.034, 0.012, 0.002, 0.002, 0, 0, 0, 0, 0, 0
0.599, 0.553, 0.495, 0.479, 0.474, 0.463, 0.462, 0.415, 0.394, 0.337, 0.273, 0.221, 0.131, 0.031, 0.005, 0.001, 0.001, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0.001, 0.001, 0.001, 0.005, 0.013, 0.021, 0.034, 0.091, 0.126, 0.2, 0.466, 0.55, 0.663, 0.672, 0.701, 0.701, 0.743, 0.727, 0.738, 0.754, 0.754, 0.767, 0.77
0.004, 0.008, 0.017, 0.023, 0.058, 0.087, 0.146, 0.242, 0.335, 0.496, 0.633, 0.778, 0.987, 0.995, 1, 1, 0.999, 1, 1, 1, 1, 0.998, 1, 1, 1
0.019, 0.04, 0.08, 0.131, 0.193, 0.269, 0.383, 0.489, 0.655, 0.768, 0.878, 0.987, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.099, 0.145, 0.209, 0.312, 0.42, 0.524, 0.668, 0.797, 0.876, 0.935, 0.985, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.25, 0.301, 0.417, 0.533, 0.67, 0.752, 0.833, 0.912, 0.961, 0.986, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
